Year,Week,SMN,SMT,VCI,TCI,VHI,Region
1987,11,2.96,4.54,46.79,65.31,56.05,4
1987,12,1.13,3.68,55.31,54.2,54.76,4
1987,13,3.09,3.91,63.48,44.27,53.88,4
1987,14,3.56,1.98,48.97,57.94,53.45,4
1987,15,2.68,3.87,85.7,66.88,76.29,4
1987,16,4.99,2.35,74.72,74.64,74.68,4
1987,17,1.94,2.34,78.98,68.99,73.98,4
1987,18,0.11,4.51,63.83,37.18,50.5,4
1987,19,4.12,1.46,52.84,52.79,52.82,4
1987,20,3.98,3.93,84.27,70.13,77.2,4
1987,21,2.83,1.56,31.97,64.69,48.33,4
1987,22,1.06,3.28,38.46,62.73,50.59,4
1987,23,4.39,3.55,84.43,71.08,77.75,4
1987,24,0.64,4.08,64.47,66.71,65.59,4
1987,25,0.81,1.06,59.34,49.65,54.5,4
1987,26,2.3,0.84,57.65,74.25,65.95,4
1987,27,1.87,3.95,85.2,74.19,79.7,4
1987,28,3.68,4.85,78.22,49.59,63.91,4
1987,29,1.39,0.7,60.83,59.05,59.94,4
1987,30,2.13,4.53,55.86,48.16,52.01,4
1987,31,4.65,3.79,64.38,60.49,62.43,4
1987,32,2.6,4.67,54.71,73.99,64.35,4
1987,33,3.84,2.91,50.39,53.89,52.14,4
1987,34,4.53,0.64,34.19,61.51,47.85,4
1987,35,0.75,2.24,69.31,33.97,51.64,4
1987,36,0.32,1.84,56.46,45.7,51.08,4
1987,37,4.35,4.49,58.39,50.94,54.67,4
1987,38,1.63,4.57,48.68,48.34,48.51,4
1987,39,2.18,2.2,68.42,29.86,49.14,4
1987,40,3.98,3.2,9.51,51.11,30.31,4
1987,41,4.85,3.33,22.79,50.42,36.61,4
1987,42,0.95,0.41,46.12,30.98,38.55,4
1987,43,1.03,1.81,73.84,54.75,64.3,4
1987,44,0.86,4.96,32.22,39.84,36.03,4
1987,45,1.23,2.8,48.28,22.69,35.48,4
1987,46,2.22,2.96,37.85,34.68,36.26,4
1987,47,1.94,2.07,51.14,14.99,33.07,4
1987,48,2.78,1.03,33.9,21.02,27.46,4
1987,49,3.6,2.46,36.78,35.48,36.13,4
1987,50,0.76,2.78,32.33,44.78,38.56,4
1987,51,4.84,1.87,38.83,27.57,33.2,4
1987,52,1.5,3.99,2.18,16.66,9.42,4
1988,1,4.21,1.02,23.05,38.72,30.88,4
1988,2,3.12,0.48,32.77,40.04,36.41,4
1988,3,2.44,4.53,51.61,31.96,41.78,4
1988,4,4.91,2.32,47.75,41.6,44.68,4
1988,5,1.19,4.32,56.84,44.31,50.58,4
1988,6,0.49,3.85,64.27,50.71,57.49,4
1988,7,2.59,1.45,57.58,37.41,47.49,4
1988,8,3.47,0.29,63.06,65.51,64.28,4
1988,9,2.18,4.81,55.38,45.02,50.2,4
1988,10,2.04,4.54,65.17,58.68,61.92,4
1988,11,0.56,3.2,81.3,57.61,69.46,4
1988,12,3.71,0.22,53.33,54.96,54.15,4
1988,13,3.33,0.25,45.28,51.81,48.54,4
1988,14,2.42,0.19,32.85,55.35,44.1,4
1988,15,1.24,3.27,76.89,83.15,80.02,4
1988,16,4.18,3.35,58.08,67.1,62.59,4
1988,17,2.59,3.69,63.51,56.87,60.19,4
1988,18,0.58,0.99,51.21,80.05,65.63,4
1988,19,3.86,3.66,45.27,21.34,33.3,4
1988,20,0.2,2.05,74.91,48.4,61.65,4
1988,21,4.19,4.88,61.36,81.51,71.43,4
1988,22,1.96,0.15,54.15,68.68,61.42,4
1988,23,3.19,3.95,87.91,69.58,78.74,4
1988,24,1.41,4.37,76.29,69.29,72.79,4
1988,25,4.94,4.76,49.89,76.01,62.95,4
1988,26,1.38,2.14,86.13,67.05,76.59,4
1988,27,2.53,1.14,69.0,47.09,58.05,4
1988,28,0.4,1.99,55.0,66.49,60.75,4
1988,29,1.36,1.76,39.4,50.99,45.19,4
1988,30,4.53,1.2,58.33,46.18,52.25,4
1988,31,1.83,1.67,48.97,63.63,56.3,4
1988,32,3.48,3.05,57.6,65.22,61.41,4
1988,33,1.57,1.74,51.44,53.79,52.62,4
1988,34,1.8,3.18,58.21,44.28,51.25,4
1988,35,3.61,0.94,59.71,39.74,49.72,4
1988,36,3.4,2.16,39.86,43.81,41.84,4
1988,37,4.32,0.94,38.33,48.81,43.57,4
1988,38,0.77,3.36,35.99,44.0,40.0,4
1988,39,2.81,4.77,59.25,58.91,59.08,4
1988,40,1.31,0.58,0.0,48.12,24.06,4
1988,41,2.67,1.11,10.18,47.4,28.79,4
1988,42,4.38,4.98,50.31,34.42,42.36,4
1988,43,1.22,3.16,53.27,29.81,41.54,4
1988,44,1.12,4.26,49.01,48.17,48.59,4
1988,45,2.76,4.33,11.26,32.03,21.65,4
1988,46,0.66,4.42,8.0,22.48,15.24,4
1988,47,1.92,2.11,49.38,41.29,45.33,4
1988,48,3.09,2.52,20.77,12.89,16.83,4
1988,49,4.73,3.7,6.05,32.77,19.41,4
1988,50,0.47,0.43,49.82,44.1,46.96,4
1988,51,2.16,0.87,28.35,33.68,31.01,4
1988,52,1.9,0.44,34.95,49.24,42.09,4
1989,1,3.74,4.03,18.05,39.42,28.74,4
1989,2,3.96,1.61,15.99,39.42,27.7,4
1989,3,4.62,1.56,32.61,20.54,26.57,4
1989,4,1.03,1.65,40.4,33.91,37.15,4
1989,5,1.47,3.71,32.72,31.21,31.96,4
1989,6,3.65,3.5,42.54,43.68,43.11,4
1989,7,1.55,1.57,53.35,48.92,51.13,4
1989,8,4.57,2.72,32.53,55.43,43.98,4
1989,9,1.63,4.82,62.63,39.48,51.06,4
1989,10,2.63,4.27,45.08,43.58,44.33,4
1989,11,4.44,0.31,52.61,42.17,47.39,4
1989,12,4.15,4.06,64.91,41.53,53.22,4
1989,13,2.05,4.93,50.9,59.13,55.02,4
1989,14,3.58,4.76,59.49,57.71,58.6,4
1989,15,3.38,4.8,44.8,56.69,50.75,4
1989,16,2.17,0.57,77.57,67.39,72.48,4
1989,17,4.78,2.54,60.3,61.18,60.74,4
1989,18,0.6,3.12,69.12,77.11,73.12,4
1989,19,2.03,1.93,60.7,70.53,65.61,4
1989,20,2.29,4.11,68.86,75.44,72.15,4
1989,21,2.54,1.19,85.33,65.43,75.38,4
1989,22,4.68,1.33,60.57,75.91,68.24,4
1989,23,0.35,0.28,69.61,49.67,59.64,4
1989,24,0.15,1.55,47.36,64.64,56.0,4
1989,25,0.76,2.94,33.12,58.35,45.73,4
1989,26,2.03,0.77,83.61,78.32,80.96,4
1989,27,2.4,1.06,82.63,63.27,72.95,4
1989,28,1.55,4.49,53.67,75.64,64.65,4
1989,29,3.6,2.04,67.1,45.53,56.32,4
1989,30,4.1,2.82,64.07,71.11,67.59,4
1989,31,3.05,3.41,31.38,56.26,43.82,4
1989,32,1.0,1.74,79.18,56.89,68.03,4
1989,33,2.26,4.82,40.64,65.0,52.82,4
1989,34,3.64,3.65,62.41,55.3,58.85,4
1989,35,2.65,1.34,36.42,55.09,45.76,4
1989,36,2.6,0.2,59.06,34.24,46.65,4
1989,37,2.47,0.82,51.1,44.85,47.97,4
1989,38,1.2,4.79,20.43,43.62,32.02,4
1989,39,4.85,3.99,36.29,43.07,39.68,4
1989,40,4.33,1.85,32.32,24.94,28.63,4
1989,41,2.07,3.23,57.56,70.75,64.16,4
1989,42,4.09,0.65,30.61,39.78,35.2,4
1989,43,3.56,2.11,71.14,25.79,48.47,4
1989,44,3.3,4.15,24.3,42.38,33.34,4
1989,45,1.63,0.9,35.17,47.98,41.57,4
1989,46,1.06,4.77,39.33,11.14,25.24,4
1989,47,1.3,2.67,51.83,39.08,45.45,4
1989,48,3.11,4.97,10.85,30.33,20.59,4
1989,49,1.71,4.4,42.11,10.08,26.1,4
1989,50,4.51,0.84,26.79,38.15,32.47,4
1989,51,1.99,2.7,34.62,26.89,30.75,4
1989,52,1.54,2.36,24.54,37.82,31.18,4
1990,1,4.78,1.57,43.66,21.74,32.7,4
1990,2,4.79,0.77,33.84,51.68,42.76,4
1990,3,4.77,2.35,34.23,43.9,39.07,4
1990,4,3.64,3.14,57.64,41.7,49.67,4
1990,5,4.75,0.15,59.0,36.86,47.93,4
1990,6,3.3,4.02,56.25,46.01,51.13,4
1990,7,3.61,4.83,47.04,49.89,48.47,4
1990,8,0.52,1.27,49.04,49.94,49.49,4
1990,9,1.59,0.56,74.04,53.92,63.98,4
1990,10,4.4,4.57,65.84,41.17,53.5,4
1990,11,2.09,1.94,30.18,34.91,32.54,4
1990,12,0.2,2.25,37.07,70.21,53.64,4
1990,13,2.32,1.46,35.44,53.6,44.52,4
1990,14,4.6,1.93,90.26,64.94,77.6,4
1990,15,2.07,3.26,53.54,48.91,51.23,4
1990,16,3.56,1.1,57.95,63.62,60.78,4
1990,17,1.7,4.6,60.37,69.19,64.78,4
1990,18,3.27,3.38,92.12,54.36,73.24,4
1990,19,3.22,2.3,94.27,65.37,79.82,4
1990,20,0.68,2.19,63.68,54.26,58.97,4
1990,21,4.37,2.01,77.31,57.3,67.3,4
1990,22,2.72,4.98,79.21,65.08,72.14,4
1990,23,4.86,4.83,63.53,64.97,64.25,4
1990,24,0.79,3.43,77.22,63.38,70.3,4
1990,25,3.92,1.95,60.36,55.75,58.06,4
1990,26,1.05,4.23,79.59,51.1,65.35,4
1990,27,1.56,3.26,57.47,45.45,51.46,4
1990,28,1.74,4.43,65.68,50.99,58.33,4
1990,29,2.65,4.94,62.95,60.02,61.49,4
1990,30,1.99,1.76,62.61,53.73,58.17,4
1990,31,0.19,3.9,72.14,54.85,63.49,4
1990,32,2.16,1.59,49.33,40.1,44.72,4
1990,33,0.76,3.74,70.41,48.63,59.52,4
1990,34,2.2,0.94,64.37,49.37,56.87,4
1990,35,1.93,4.76,79.92,73.29,76.6,4
1990,36,4.87,2.34,54.56,53.8,54.18,4
1990,37,1.97,1.03,50.71,44.4,47.56,4
1990,38,0.94,4.26,57.21,46.03,51.62,4
1990,39,4.26,4.85,27.01,41.82,34.42,4
1990,40,2.01,4.09,25.37,29.99,27.68,4
1990,41,1.72,4.37,27.52,60.89,44.21,4
1990,42,3.71,0.86,43.15,37.22,40.19,4
1990,43,3.57,3.69,30.17,39.68,34.92,4
1990,44,3.18,0.98,25.29,43.49,34.39,4
1990,45,0.57,1.02,34.52,41.27,37.89,4
1990,46,3.71,1.48,26.84,60.98,43.91,4
1990,47,2.76,4.79,15.11,41.49,28.3,4
1990,48,4.94,0.87,22.72,36.8,29.76,4
1990,49,1.54,0.97,34.01,56.48,45.24,4
1990,50,4.38,2.38,34.42,32.04,33.23,4
1990,51,2.1,1.89,0.0,28.26,14.13,4
1990,52,2.39,4.49,67.37,43.15,55.26,4
1991,1,1.57,3.79,43.67,15.52,29.6,4
1991,2,3.17,4.85,25.57,43.72,34.64,4
1991,3,1.67,4.13,14.58,39.97,27.28,4
1991,4,3.91,2.56,56.46,29.58,43.02,4
1991,5,2.63,3.46,28.42,54.13,41.27,4
1991,6,3.29,3.31,32.8,33.76,33.28,4
1991,7,2.46,4.42,64.65,44.29,54.47,4
1991,8,2.04,3.37,31.97,59.9,45.93,4
1991,9,1.47,3.46,32.0,48.67,40.33,4
1991,10,4.51,4.85,53.41,42.91,48.16,4
1991,11,4.64,0.55,62.92,42.23,52.58,4
1991,12,1.09,4.68,66.36,51.69,59.03,4
1991,13,2.3,1.7,43.03,56.08,49.56,4
1991,14,2.47,2.46,64.36,35.71,50.03,4
1991,15,4.14,1.65,81.27,57.6,69.43,4
1991,16,3.54,0.2,57.2,63.17,60.18,4
1991,17,0.57,4.83,65.36,55.58,60.47,4
1991,18,0.41,1.69,70.87,71.62,71.25,4
1991,19,0.93,2.93,62.57,35.71,49.14,4
1991,20,4.69,2.87,78.15,62.94,70.54,4
1991,21,1.19,4.51,55.52,69.0,62.26,4
1991,22,2.89,4.68,55.93,72.03,63.98,4
1991,23,4.72,2.36,53.95,58.67,56.31,4
1991,24,4.47,4.24,46.1,58.12,52.11,4
1991,25,2.29,0.99,63.38,63.57,63.47,4
1991,26,0.59,4.79,64.04,51.57,57.81,4
1991,27,0.9,3.48,65.94,56.79,61.36,4
1991,28,3.89,4.76,67.81,52.64,60.23,4
1991,29,0.53,3.68,55.97,64.8,60.38,4
1991,30,4.89,4.12,59.22,42.5,50.86,4
1991,31,1.86,4.99,82.4,66.77,74.59,4
1991,32,1.48,0.65,69.07,37.83,53.45,4
1991,33,2.96,2.84,28.13,66.0,47.06,4
1991,34,2.26,4.08,39.1,55.0,47.05,4
1991,35,2.52,4.33,43.91,29.42,36.66,4
1991,36,4.34,4.18,39.06,53.41,46.23,4
1991,37,3.81,2.45,44.33,67.66,56.0,4
1991,38,4.46,2.33,53.68,50.62,52.15,4
1991,39,3.29,0.85,44.6,33.5,39.05,4
1991,40,3.05,4.29,27.09,42.28,34.69,4
1991,41,4.97,3.35,27.81,58.4,43.1,4
1991,42,4.95,4.12,44.96,52.27,48.61,4
1991,43,3.44,2.99,1.02,42.74,21.88,4
1991,44,2.2,2.83,11.58,52.13,31.86,4
1991,45,0.68,1.3,39.47,44.13,41.8,4
1991,46,4.53,2.02,41.32,28.59,34.96,4
1991,47,4.77,4.57,56.89,41.89,49.39,4
1991,48,3.58,1.61,32.15,28.91,30.53,4
1991,49,4.99,0.1,27.7,48.81,38.25,4
1991,50,0.22,3.93,25.2,27.32,26.26,4
1991,51,3.17,2.14,36.89,34.52,35.71,4
1991,52,1.4,3.32,21.89,47.11,34.5,4
1992,1,0.43,3.96,17.26,33.1,25.18,4
1992,2,4.49,2.11,20.56,58.37,39.46,4
1992,3,4.22,2.6,42.73,41.94,42.34,4
1992,4,3.27,1.36,24.36,60.77,42.57,4
1992,5,0.29,2.98,17.56,37.69,27.63,4
1992,6,3.36,0.94,37.98,26.39,32.18,4
1992,7,4.11,0.27,43.35,36.39,39.87,4
1992,8,0.74,1.26,65.08,31.77,48.42,4
1992,9,1.51,2.49,56.81,48.77,52.79,4
1992,10,0.45,2.87,62.98,47.39,55.18,4
1992,11,2.12,1.82,38.82,69.8,54.31,4
1992,12,4.12,2.14,76.99,61.28,69.14,4
1992,13,4.61,3.55,63.79,58.11,60.95,4
1992,14,1.0,0.71,66.88,83.32,75.1,4
1992,15,2.93,3.26,42.81,57.9,50.35,4
1992,16,0.38,0.66,55.11,60.31,57.71,4
1992,17,0.36,3.21,45.52,49.6,47.56,4
1992,18,4.6,4.02,50.79,68.22,59.51,4
1992,19,2.35,1.81,66.48,44.47,55.47,4
1992,20,2.4,4.32,44.88,41.6,43.24,4
1992,21,3.13,0.95,65.44,62.3,63.87,4
1992,22,1.18,1.87,67.89,55.8,61.85,4
1992,23,2.85,0.23,63.91,62.12,63.02,4
1992,24,3.51,4.07,68.68,67.66,68.17,4
1992,25,4.18,1.28,83.74,54.39,69.06,4
1992,26,1.05,3.52,78.77,55.88,67.33,4
1992,27,2.12,1.17,74.92,62.97,68.95,4
1992,28,2.34,2.88,99.19,64.78,81.99,4
1992,29,4.77,2.55,76.23,30.82,53.52,4
1992,30,1.75,4.1,75.83,50.36,63.09,4
1992,31,0.56,0.52,58.9,53.32,56.11,4
1992,32,4.37,2.63,42.25,75.81,59.03,4
1992,33,3.16,4.02,72.76,43.7,58.23,4
1992,34,3.38,2.02,39.17,58.98,49.07,4
1992,35,1.86,3.1,64.62,50.95,57.79,4
1992,36,2.32,3.03,38.76,46.97,42.87,4
1992,37,4.12,0.25,21.98,30.86,26.42,4
1992,38,4.61,2.12,58.81,39.28,49.04,4
1992,39,1.18,4.25,40.54,47.13,43.83,4
1992,40,0.39,0.54,38.21,45.93,42.07,4
1992,41,2.6,2.33,51.66,31.97,41.82,4
1992,42,0.54,3.5,50.65,42.45,46.55,4
1992,43,0.17,1.23,42.53,49.01,45.77,4
1992,44,2.69,1.24,34.39,67.55,50.97,4
1992,45,2.01,1.91,14.68,47.28,30.98,4
1992,46,1.11,1.08,21.8,39.16,30.48,4
1992,47,3.07,3.69,27.87,32.53,30.2,4
1992,48,0.36,4.8,25.28,60.27,42.78,4
1992,49,4.57,3.52,37.37,23.37,30.37,4
1992,50,0.25,3.1,19.83,22.48,21.16,4
1992,51,0.15,4.11,52.77,44.33,48.55,4
1992,52,1.8,3.23,21.69,41.09,31.39,4
1993,1,0.53,3.93,16.95,36.58,26.77,4
1993,2,4.17,3.1,28.88,33.74,31.31,4
1993,3,2.89,3.05,27.82,68.03,47.92,4
1993,4,0.65,1.89,46.07,64.15,55.11,4
1993,5,4.76,3.45,30.75,29.44,30.1,4
1993,6,3.69,2.64,43.72,42.88,43.3,4
1993,7,1.29,2.7,52.21,55.75,53.98,4
1993,8,0.98,1.19,18.01,71.4,44.7,4
1993,9,3.48,2.9,51.27,54.8,53.04,4
1993,10,1.86,4.29,72.51,40.27,56.39,4
1993,11,2.53,1.35,50.35,38.68,44.51,4
1993,12,4.28,0.97,40.45,64.72,52.59,4
1993,13,3.07,0.48,77.6,37.5,57.55,4
1993,14,4.36,4.35,63.98,70.21,67.1,4
1993,15,4.26,4.79,74.37,59.68,67.03,4
1993,16,2.4,1.14,67.81,63.92,65.87,4
1993,17,1.48,1.77,68.7,66.73,67.71,4
1993,18,0.5,0.79,62.94,85.95,74.45,4
1993,19,2.59,3.86,55.42,77.37,66.39,4
1993,20,0.58,3.0,58.5,70.18,64.34,4
1993,21,1.92,4.36,59.54,70.01,64.77,4
1993,22,0.49,1.36,68.82,72.91,70.87,4
1993,23,2.52,2.96,58.67,55.73,57.2,4
1993,24,4.94,3.18,90.33,85.1,87.71,4
1993,25,1.28,2.63,66.67,68.99,67.83,4
1993,26,3.53,0.25,45.42,64.61,55.02,4
1993,27,3.48,2.44,61.34,85.98,73.66,4
1993,28,4.13,3.97,59.31,85.29,72.3,4
1993,29,0.23,1.17,57.29,68.15,62.72,4
1993,30,1.17,0.65,88.65,58.21,73.43,4
1993,31,2.85,3.93,85.66,68.79,77.22,4
1993,32,2.14,4.32,59.88,62.06,60.97,4
1993,33,2.71,2.11,77.62,59.71,68.67,4
1993,34,1.81,4.96,35.7,63.9,49.8,4
1993,35,4.06,3.3,65.93,55.77,60.85,4
1993,36,3.22,2.99,42.57,59.52,51.04,4
1993,37,1.46,1.5,31.0,53.09,42.05,4
1993,38,4.77,1.21,50.6,47.34,48.97,4
1993,39,4.59,1.26,60.08,40.53,50.3,4
1993,40,1.82,4.04,27.78,34.35,31.07,4
1993,41,2.96,1.36,56.38,48.77,52.57,4
1993,42,3.86,0.46,44.57,45.13,44.85,4
1993,43,2.43,4.1,32.9,27.49,30.2,4
1993,44,1.21,1.5,20.29,43.14,31.72,4
1993,45,3.67,1.28,26.66,28.73,27.7,4
1993,46,1.68,2.12,29.59,51.0,40.3,4
1993,47,0.14,4.62,32.81,57.71,45.26,4
1993,48,0.46,1.27,38.11,73.69,55.9,4
1993,49,2.69,1.83,34.98,37.83,36.4,4
1993,50,1.46,0.37,32.68,30.22,31.45,4
1993,51,0.16,0.64,27.88,60.51,44.2,4
1993,52,4.34,1.63,25.74,38.01,31.87,4
1994,1,2.67,1.6,34.94,33.36,34.15,4
1994,2,3.35,1.89,28.9,36.93,32.91,4
1994,3,3.29,3.99,47.88,55.94,51.91,4
1994,4,2.01,0.69,19.6,62.17,40.89,4
1994,5,1.31,4.33,49.24,50.56,49.9,4
1994,6,0.19,1.98,31.6,73.44,52.52,4
1994,7,2.35,4.97,32.2,47.62,39.91,4
1994,8,2.71,0.31,50.94,67.57,59.26,4
1994,9,1.12,1.0,37.87,51.73,44.8,4
1994,10,3.51,2.77,28.11,51.17,39.64,4
1994,11,1.84,1.76,59.45,46.41,52.93,4
1994,12,0.57,3.53,35.35,76.13,55.74,4
1994,13,0.45,4.86,42.69,45.05,43.87,4
1994,14,0.19,0.13,50.15,72.77,61.46,4
1994,15,2.34,2.97,60.91,41.15,51.03,4
1994,16,0.89,4.02,54.4,75.67,65.03,4
1994,17,3.85,4.68,46.5,49.63,48.06,4
1994,18,4.81,1.15,52.86,62.43,57.65,4
1994,19,4.84,3.52,70.58,61.5,66.04,4
1994,20,4.1,2.91,68.11,51.42,59.76,4
1994,21,4.33,2.68,66.98,62.38,64.68,4
1994,22,2.71,4.89,56.43,82.3,69.37,4
1994,23,0.95,0.7,88.2,50.82,69.51,4
1994,24,3.37,0.88,77.68,70.05,73.87,4
1994,25,1.51,4.11,73.67,62.42,68.04,4
1994,26,4.58,0.31,72.76,62.45,67.6,4
1994,27,1.15,2.35,58.49,69.32,63.9,4
1994,28,2.92,0.94,39.44,71.81,55.63,4
1994,29,2.64,3.48,65.79,56.81,61.3,4
1994,30,2.35,0.14,74.6,63.36,68.98,4
1994,31,2.66,3.48,83.24,71.58,77.41,4
1994,32,3.36,1.3,46.14,51.68,48.91,4
1994,33,2.44,3.03,48.3,18.66,33.48,4
1994,34,1.04,0.49,46.14,73.65,59.89,4
1994,35,1.22,1.96,34.29,65.45,49.87,4
1994,36,3.26,4.33,75.59,61.08,68.33,4
1994,37,0.6,2.78,56.58,33.41,44.99,4
1994,38,2.02,4.15,24.38,51.34,37.86,4
1994,39,4.67,2.57,39.73,31.02,35.38,4
1994,40,1.1,1.17,52.58,49.57,51.07,4
1994,41,0.39,1.68,50.57,51.22,50.9,4
1994,42,2.17,4.64,54.25,35.73,44.99,4
1994,43,0.43,2.91,19.32,58.12,38.72,4
1994,44,3.47,2.37,12.68,22.18,17.43,4
1994,45,0.84,2.36,23.52,54.09,38.8,4
1994,46,4.65,0.71,24.2,20.6,22.4,4
1994,47,2.9,2.11,17.74,24.81,21.27,4
1994,48,0.59,3.07,33.31,26.87,30.09,4
1994,49,0.43,3.23,0.0,70.48,35.24,4
1994,50,3.02,3.07,1.14,17.18,9.16,4
1994,51,2.93,3.81,41.88,22.05,31.97,4
1994,52,1.95,1.79,41.12,41.33,41.23,4
1995,1,2.36,1.05,24.64,44.44,34.54,4
1995,2,1.14,3.49,30.89,47.17,39.03,4
1995,3,1.79,4.06,56.73,24.81,40.77,4
1995,4,4.26,0.6,39.2,42.77,40.98,4
1995,5,4.36,3.45,41.6,49.57,45.59,4
1995,6,0.55,3.51,47.67,27.86,37.77,4
1995,7,4.9,4.52,26.27,41.2,33.74,4
1995,8,3.49,3.31,47.96,49.41,48.68,4
1995,9,4.64,2.81,52.63,54.4,53.52,4
1995,10,2.37,3.24,57.3,49.35,53.33,4
1995,11,3.63,3.16,74.23,35.56,54.89,4
1995,12,3.25,4.55,26.18,55.26,40.72,4
1995,13,2.96,2.36,62.76,56.95,59.86,4
1995,14,1.97,2.38,51.74,62.18,56.96,4
1995,15,0.48,1.07,47.49,41.15,44.32,4
1995,16,0.99,1.8,79.64,52.66,66.15,4
1995,17,3.1,4.34,66.38,52.63,59.51,4
1995,18,0.77,0.86,57.88,72.55,65.21,4
1995,19,0.31,0.77,67.83,63.54,65.68,4
1995,20,4.04,2.91,46.76,63.17,54.97,4
1995,21,1.35,2.99,58.14,91.9,75.02,4
1995,22,2.57,4.21,57.18,81.94,69.56,4
1995,23,1.81,3.54,72.25,51.02,61.64,4
1995,24,4.49,2.65,82.53,81.12,81.82,4
1995,25,1.68,0.28,97.13,67.78,82.46,4
1995,26,1.74,4.72,57.56,54.84,56.2,4
1995,27,4.42,2.38,72.62,45.4,59.01,4
1995,28,2.16,2.0,49.68,62.54,56.11,4
1995,29,0.39,4.86,77.09,57.52,67.3,4
1995,30,1.02,3.31,90.59,65.14,77.86,4
1995,31,0.89,0.64,55.58,49.73,52.66,4
1995,32,3.37,4.32,43.31,64.94,54.13,4
1995,33,2.91,2.03,44.67,59.29,51.98,4
1995,34,4.65,3.74,35.31,40.14,37.73,4
1995,35,1.66,4.89,51.32,38.49,44.9,4
1995,36,2.45,1.14,67.0,29.77,48.38,4
1995,37,3.3,1.98,28.63,62.86,45.74,4
1995,38,2.59,3.55,60.74,61.23,60.99,4
1995,39,0.99,1.31,27.71,43.44,35.58,4
1995,40,1.9,0.56,42.97,39.29,41.13,4
1995,41,2.32,1.31,46.87,52.96,49.91,4
1995,42,4.44,1.02,34.62,25.86,30.24,4
1995,43,3.22,2.26,42.81,39.7,41.26,4
1995,44,2.99,4.37,45.98,44.29,45.13,4
1995,45,4.76,2.56,51.59,37.4,44.49,4
1995,46,3.93,4.13,54.95,54.12,54.53,4
1995,47,3.6,0.3,41.02,47.26,44.14,4
1995,48,4.68,1.22,49.63,32.27,40.95,4
1995,49,3.79,3.13,49.77,39.12,44.44,4
1995,50,3.85,2.21,41.35,46.1,43.73,4
1995,51,4.55,4.09,41.02,36.95,38.98,4
1995,52,1.71,1.33,47.82,67.03,57.42,4
1996,1,1.3,4.62,72.57,41.84,57.2,4
1996,2,2.23,0.38,51.67,68.99,60.33,4
1996,3,3.25,3.08,29.77,47.57,38.67,4
1996,4,0.99,1.47,48.24,70.29,59.26,4
1996,5,2.22,1.1,60.68,42.95,51.82,4
1996,6,2.17,0.71,44.54,35.27,39.91,4
1996,7,2.59,1.6,26.94,52.3,39.62,4
1996,8,1.66,3.26,53.01,45.32,49.17,4
1996,9,3.17,4.59,37.07,44.23,40.65,4
1996,10,3.08,2.13,82.15,40.33,61.24,4
1996,11,1.95,2.27,30.95,60.0,45.48,4
1996,12,3.21,1.15,49.16,64.38,56.77,4
1996,13,3.84,2.36,68.54,40.06,54.3,4
1996,14,0.77,3.63,69.05,53.83,61.44,4
1996,15,4.68,3.67,78.07,71.88,74.97,4
1996,16,2.02,0.25,48.28,43.72,46.0,4
1996,17,4.23,2.81,80.91,72.3,76.6,4
1996,18,3.75,1.78,52.31,75.27,63.79,4
1996,19,3.9,3.77,67.51,39.3,53.41,4
1996,20,1.59,2.47,61.85,59.57,60.71,4
1996,21,3.35,2.2,33.95,80.18,57.07,4
1996,22,1.48,2.12,90.41,83.7,87.05,4
1996,23,2.44,1.99,53.7,59.64,56.67,4
1996,24,2.17,0.74,66.83,49.36,58.09,4
1996,25,3.56,4.71,74.76,53.87,64.32,4
1996,26,3.15,2.08,69.4,56.2,62.8,4
1996,27,4.93,0.78,77.16,75.35,76.26,4
1996,28,0.19,4.67,65.21,60.38,62.79,4
1996,29,1.66,1.3,72.33,39.21,55.77,4
1996,30,3.12,4.86,56.44,49.39,52.92,4
1996,31,0.27,4.22,82.25,88.21,85.23,4
1996,32,2.31,4.98,40.35,58.74,49.55,4
1996,33,0.68,3.03,40.82,44.31,42.57,4
1996,34,4.6,4.67,57.18,50.64,53.91,4
1996,35,0.58,2.9,54.54,40.37,47.45,4
1996,36,4.37,4.03,52.41,66.07,59.24,4
1996,37,0.14,2.04,59.85,31.35,45.6,4
1996,38,3.69,3.89,71.0,33.74,52.37,4
1996,39,3.46,2.79,29.38,56.79,43.08,4
1996,40,1.52,2.25,43.61,41.73,42.67,4
1996,41,1.12,2.81,33.87,38.17,36.02,4
1996,42,1.68,2.86,33.15,46.97,40.06,4
1996,43,1.95,2.5,45.63,35.81,40.72,4
1996,44,2.86,1.27,55.94,39.78,47.86,4
1996,45,2.64,0.16,37.46,51.39,44.42,4
1996,46,3.67,0.18,21.66,43.15,32.4,4
1996,47,0.87,2.46,18.83,24.72,21.77,4
1996,48,1.18,2.1,54.18,58.24,56.21,4
1996,49,1.72,3.78,35.05,29.21,32.13,4
1996,50,3.27,0.52,38.31,36.48,37.4,4
1996,51,0.13,0.92,43.76,36.48,40.12,4
1996,52,3.46,3.54,32.76,25.5,29.13,4
1997,1,1.88,3.39,26.13,35.23,30.68,4
1997,2,1.18,0.15,42.6,30.95,36.78,4
1997,3,1.81,3.77,61.7,39.53,50.62,4
1997,4,0.54,3.58,18.01,37.24,27.63,4
1997,5,2.75,1.81,50.01,38.96,44.49,4
1997,6,3.01,2.95,27.47,38.69,33.08,4
1997,7,1.52,0.58,34.28,51.61,42.94,4
